Station_ID,Latitude,Longitude,Address,Charger_Type,Cost_USD_per_kWh,Availability_pct,Distance_to_City_km,Usage_Stats_avg_users_day,Station_Operator,Charging_Capacity_kW,Connector_Types,Installation_Year,Renewable_Energy_Source,Reviews_Rating,Parking_Spots,Maintenance_Frequency
EVST00147,35.529942,-120.725913,"6509 San Francisco St, Station Area",AC Level 2,0.1367,59.8,6.44,43.8,Tesla,17,"CCS, Tesla Proprietary, Type 2",2013,Yes,4.7,21,Monthly
EVST00148,50.12307,-0.210453,"1622 London St, Station Area",AC Level 2,0.1781,71.8,13.41,19.5,Electrify America,28,Tesla Proprietary,2014,Yes,3.8,23,Monthly
EVST00149,-31.677032,149.420707,"9184 Sydney St, Station Area",DC Fast,0.3289,72.2,4.18,83.8,EVgo,157,"CCS, CHAdeMO, Tesla Proprietary",2024,No,3.6,5,Annual
EVST00150,38.19878,-123.294073,"3324 San Francisco St, Station Area",AC Level 2,0.1657,60.8,18.45,35.6,ChargePoint,19,"CHAdeMO, J1772, Tesla Proprietary",2021,Yes,4.7,1,Monthly
EVST00151,29.764876,75.683163,"8024 New Delhi St, Station Area",DC Fast,0.2451,78.3,8.5,43.6,EVgo,138,"J1772, Tesla Proprietary, Type 2",2020,Yes,4.2,25,Monthly
EVST00152,49.797159,1.171538,"3312 London St, Station Area",AC Level 2,0.1338,57.3,5.2,52.8,Shell Recharge,17,"CCS, J1772, Tesla Proprietary",2013,No,3.8,10,Quarterly
EVST00153,26.934596,78.307642,"7907 New Delhi St, Station Area",AC Level 2,0.1582,75.5,9.68,45.5,Blink,27,"CCS, J1772",2015,Yes,,14,Annual
EVST00154,52.179121,-2.706542,"4541 London St, Station Area",AC Level 1,0.0674,55.7,13.61,1.0,ChargePoint,8,"CCS, Tesla Proprietary",2014,No,,19,Quarterly
EVST00155,35.763611,139.044912,"625 Tokyo St, Station Area",AC Level 2,0.1416,74.3,8.19,7.9,BP Pulse,23,"CHAdeMO, Type 2",2020,Yes,3.5,15,Bi-Annual
EVST00156,49.679708,1.057422,"1904 Paris St, Station Area",AC Level 2,0.1632,65.6,0.8,34.6,Electrify America,22,Tesla Proprietary,2018,No,4.4,28,Monthly
EVST00157,37.493394,-120.479135,"6834 San Francisco St, Station Area",AC Level 2,0.1395,72.6,0.23,42.5,EVgo,19,"CCS, CHAdeMO",2016,Yes,3.9,25,Bi-Annual
EVST00158,49.273816,0.327051,"1930 Paris St, Station Area",AC Level 1,0.0845,71.7,12.82,1.0,Shell Recharge,3,Tesla Proprietary,2021,Yes,5.0,12,Bi-Annual
EVST00159,49.093779,4.758544,"2753 Paris St, Station Area",AC Level 2,0.1978,95.4,0.89,45.6,EVgo,15,,2022,No,3.3,6,Bi-Annual
EVST00160,-32.702149,151.159358,"5417 Sydney St, Station Area",DC Fast,0.2914,74.5,6.22,46.7,BP Pulse,113,"Tesla Proprietary, Type 2",2021,No,4.2,29,Quarterly
EVST00161,29.824412,75.466098,"2530 New Delhi St, Station Area",AC Level 2,0.1854,90.9,0.79,30.2,Shell Recharge,18,"CCS, Type 2",2013,Yes,4.0,21,Annual
EVST00162,46.426792,1.336289,"1289 Paris St, Station Area",DC Fast,0.328,61.3,19.56,31.0,Blink,164,"J1772, Type 2",2019,Yes,3.1,22,Quarterly
EVST00163,32.305297,138.447872,"6242 Tokyo St, Station Area",DC Fast,0.2266,67.6,3.12,49.4,EVgo,191,"CHAdeMO, Tesla Proprietary",2014,No,4.6,14,Bi-Annual
EVST00164,37.178818,137.738372,"6888 Tokyo St, Station Area",AC Level 2,0.1169,53.8,7.98,20.9,Blink,21,"CCS, J1772, Type 2",2015,Yes,3.1,15,Bi-Annual
EVST00165,37.457788,139.79254,"7330 Tokyo St, Station Area",AC Level 1,0.0633,71.0,2.29,12.8,Tesla,10,CCS,2024,No,,6,Monthly
EVST00166,-35.399735,149.367427,"9438 Sydney St, Station Area",AC Level 2,0.1244,83.4,5.96,16.5,Tesla,18,Tesla Proprietary,2017,No,4.7,13,Annual
EVST00167,48.717647,-3.398349,"1245 London St, Station Area",AC Level 1,0.0782,91.9,0.14,1.0,EVgo,7,"CCS, J1772, Type 2",2022,No,3.0,16,Bi-Annual
EVST00168,51.655952,-0.697315,"4268 London St, Station Area",AC Level 2,0.1684,78.3,2.39,37.5,BP Pulse,22,CHAdeMO,2015,No,3.3,4,Bi-Annual
EVST00169,37.072457,136.946016,"2340 Tokyo St, Station Area",AC Level 2,0.1877,82.0,10.85,51.3,EVgo,27,Tesla Proprietary,2024,Yes,4.5,19,Quarterly
EVST00170,40.471292,-123.547641,"9010 San Francisco St, Station Area",AC Level 2,0.1592,58.9,3.83,18.4,Electrify America,23,"CCS, J1772",2015,No,4.3,18,Bi-Annual
EVST00171,38.549346,-123.783054,"5397 San Francisco St, Station Area",AC Level 2,0.1366,51.9,5.03,4.7,Tesla,23,"CHAdeMO, Tesla Proprietary",2014,No,2.8,25,Quarterly
EVST00172,37.217325,-123.726224,"983 San Francisco St, Station Area",DC Fast,0.1959,89.6,10.69,51.2,EVgo,67,"CCS, CHAdeMO, Tesla Proprietary",2016,No,2.6,2,Annual
EVST00173,-35.208496,154.210745,"6921 Sydney St, Station Area",DC Fast,0.3035,58.4,2.32,78.7,ChargePoint,105,"J1772, Tesla Proprietary",2014,No,3.0,7,Monthly
EVST00174,-33.851623,151.293917,"430 Sydney St, Station Area",DC Fast,0.3013,54.6,0.48,61.8,Tesla,205,"CCS, Tesla Proprietary",2019,,2.7,13,Quarterly
EVST00175,-34.317697,151.577357,"2742 Sydney St, Station Area",AC Level 2,0.1555,96.9,3.79,38.9,Tesla,12,"CCS, Tesla Proprietary",2013,Yes,4.5,26,Monthly
EVST00176,34.153598,136.985703,"7213 Tokyo St, Station Area",AC Level 2,0.2132,98.2,8.24,42.2,ChargePoint,29,J1772,2014,No,3.0,7,Bi-Annual
EVST00177,-30.795667,150.228355,"5060 Sydney St, Station Area",AC Level 1,0.1048,80.8,6.77,22.0,Electrify America,8,"CHAdeMO, J1772",2021,No,2.7,29,Quarterly
EVST00178,40.452653,-122.096446,"7609 San Francisco St, Station Area",DC Fast,0.3393,68.9,13.14,24.7,EVgo,113,Type 2,2012,Yes,4.0,28,Bi-Annual
EVST00179,30.317973,75.672207,"5711 New Delhi St, Station Area",AC Level 2,0.1211,91.7,23.56,45.0,Blink,18,CHAdeMO,2017,No,3.7,3,Bi-Annual
EVST00180,47.475324,3.714294,"8429 Paris St, Station Area",AC Level 2,0.1346,60.2,14.78,24.1,Shell Recharge,31,"CCS, CHAdeMO, Type 2",2021,No,2.6,11,Quarterly
EVST00181,29.896429,75.404955,"5625 New Delhi St, Station Area",AC Level 2,0.1472,71.5,1.85,29.9,Blink,29,"J1772, Type 2",2017,No,3.3,8,Bi-Annual
EVST00182,38.73434,-122.848949,"569 San Francisco St, Station Area",DC Fast,0.2612,67.9,11.7,50.0,Tesla,144,"J1772, Type 2",2012,No,3.7,15,Quarterly
EVST00183,36.340018,138.771223,"713 Tokyo St, Station Area",AC Level 2,0.165,95.6,8.39,36.0,Tesla,23,Type 2,2014,Yes,4.1,27,Quarterly
EVST00184,-31.994302,151.455781,"7768 Sydney St, Station Area",AC Level 2,0.1607,96.0,5.48,22.4,ChargePoint,19,"CHAdeMO, J1772",2024,No,3.5,11,Quarterly
EVST00185,36.629257,138.689565,"386 Tokyo St, Station Area",AC Level 2,0.1174,82.5,2.37,15.6,EVgo,23,"CCS, CHAdeMO, J1772",2022,Yes,3.6,20,Monthly
EVST00186,36.786221,139.24396,"3765 Tokyo St, Station Area",AC Level 2,0.1859,55.5,11.05,36.4,Blink,19,"CHAdeMO, Tesla Proprietary, Type 2",2016,No,,4,Monthly
EVST00187,38.730259,-122.773595,"162 San Francisco St, Station Area",AC Level 2,0.1531,74.1,3.68,10.8,ChargePoint,22,"J1772, Type 2",2023,No,3.5,17,Quarterly
EVST00188,36.187387,138.548718,"3033 Tokyo St, Station Area",AC Level 2,0.0981,62.3,0.1,25.6,Tesla,31,"CHAdeMO, J1772, Type 2",2012,No,2.9,11,Quarterly
EVST00189,48.831983,0.599841,"5951 London St, Station Area",AC Level 2,0.1485,94.2,9.65,34.0,ChargePoint,22,"J1772, Type 2",2012,Yes,4.3,27,Quarterly
EVST00190,51.632832,0.229783,"1730 London St, Station Area",DC Fast,0.3141,56.9,2.59,58.9,BP Pulse,98,Type 2,2023,No,3.8,23,Annual
EVST00191,-34.703088,151.076379,"4661 Sydney St, Station Area",AC Level 1,0.0995,52.7,14.85,7.3,EVgo,4,"CCS, Type 2",2020,No,3.7,7,Monthly
EVST00192,46.936839,1.706512,"9959 Paris St, Station Area",DC Fast,0.2831,85.2,15.73,51.2,Blink,156,"CHAdeMO, Tesla Proprietary",2019,Yes,4.8,19,Bi-Annual
EVST00193,51.379325,3.547016,"705 Paris St, Station Area",AC Level 2,0.1748,72.7,1.07,56.2,BP Pulse,18,Tesla Proprietary,2016,Yes,4.1,10,Bi-Annual
EVST00194,38.269693,139.296549,"637 Tokyo St, Station Area",DC Fast,0.3094,91.9,12.97,44.3,EVgo,162,"J1772, Type 2",2022,Yes,3.9,13,Bi-Annual
EVST00195,30.652731,76.748954,"2712 New Delhi St, Station Area",AC Level 2,0.1105,53.7,3.45,44.2,Tesla,14,"J1772, Tesla Proprietary",2019,No,3.4,14,Quarterly
EVST00196,38.15772,-122.262365,"8269 San Francisco St, Station Area",DC Fast,0.2292,90.1,2.62,64.6,Electrify America,185,"CCS, J1772, Type 2",2017,No,4.6,24,Monthly
EVST00197,37.702138,142.19518,"4058 Tokyo St, Station Area",AC Level 2,0.1837,51.9,4.83,42.6,Shell Recharge,17,Tesla Proprietary,2016,No,3.4,9,Bi-Annual
EVST00198,37.79298,-124.429934,"6394 San Francisco St, Station Area",DC Fast,0.3598,51.4,2.18,81.0,ChargePoint,152,"CCS, CHAdeMO",2016,No,4.2,1,Bi-Annual
EVST00199,35.980396,140.805085,"339 Tokyo St, Station Area",AC Level 2,0.1597,73.1,2.56,47.0,ChargePoint,20,"CCS, CHAdeMO",2019,No,4.1,6,Bi-Annual
EVST00200,26.973693,74.369243,"7350 New Delhi St, Station Area",DC Fast,0.3748,61.1,6.58,52.2,BP Pulse,236,"CCS, Tesla Proprietary, Type 2",2020,No,4.4,24,Monthly
EVST00201,36.271687,139.97621,"675 Tokyo St, Station Area",DC Fast,0.3528,79.7,4.44,55.7,ChargePoint,159,"CCS, J1772",2022,Yes,3.9,9,Quarterly
EVST00202,28.704479,79.571624,"7116 New Delhi St, Station Area",AC Level 2,0.1705,51.3,15.92,26.4,Electrify America,32,"CHAdeMO, J1772",2017,Yes,4.6,2,Quarterly
EVST00203,33.722222,140.383303,"1479 Tokyo St, Station Area",AC Level 2,0.1227,51.8,8.07,31.5,Tesla,25,"Tesla Proprietary, Type 2",2015,Yes,3.3,12,Quarterly
EVST00204,-33.945596,151.465238,"8583 Sydney St, Station Area",AC Level 2,0.2019,86.4,12.25,34.5,Tesla,29,"CCS, CHAdeMO",2019,No,3.3,26,Bi-Annual
EVST00205,35.556606,138.809626,"2961 Tokyo St, Station Area",AC Level 2,0.1661,60.5,3.42,38.7,Electrify America,21,"CCS, J1772, Tesla Proprietary",2019,No,5.0,26,Monthly
EVST00206,54.203742,-0.081229,"1838 London St, Station Area",AC Level 2,0.1384,82.8,10.82,27.2,BP Pulse,24,CCS,2015,No,2.9,28,Monthly
EVST00207,-32.52748,150.831206,"3367 Sydney St, Station Area",AC Level 2,0.13,87.5,11.12,27.4,ChargePoint,28,CCS,2012,No,4.0,20,Monthly
EVST00208,28.631068,76.030035,"9 New Delhi St, Station Area",AC Level 2,0.1577,53.0,15.37,27.2,Tesla,27,"CCS, J1772",2016,No,2.2,24,Monthly
EVST00209,51.880581,-0.562613,"1651 London St, Station Area",AC Level 2,0.0999,88.5,2.91,40.6,Electrify America,25,"CCS, Type 2",2012,No,2.9,23,Monthly
EVST00210,-33.802481,151.506872,"5985 Sydney St, Station Area",DC Fast,0.335,63.4,0.56,43.5,Blink,134,"CHAdeMO, J1772",2013,No,4.2,1,Monthly
EVST00211,51.203029,-1.278626,"3008 London St, Station Area",AC Level 2,0.1214,69.5,5.76,34.7,Shell Recharge,21,"J1772, Tesla Proprietary",2024,Yes,3.9,13,Quarterly
EVST00212,-35.492441,149.999877,"3538 Sydney St, Station Area",DC Fast,0.3185,54.3,0.2,52.3,EVgo,207,CCS,2022,Yes,4.1,16,Quarterly
EVST00213,-34.095378,149.168935,"8071 Sydney St, Station Area",AC Level 1,0.0696,91.9,20.21,5.9,ChargePoint,10,"J1772, Tesla Proprietary",2012,No,3.2,14,Bi-Annual
EVST00214,34.557053,140.236388,"1238 Tokyo St, Station Area",AC Level 2,0.1421,78.0,0.56,42.6,Shell Recharge,19,"Tesla Proprietary, Type 2",2016,No,2.5,25,Quarterly
EVST00215,-35.744273,152.027285,"3959 Sydney St, Station Area",AC Level 1,0.0649,75.2,5.43,1.2,BP Pulse,6,"CCS, Tesla Proprietary, Type 2",2015,,4.1,29,Monthly
EVST00216,52.274233,0.219691,"1862 London St, Station Area",DC Fast,0.2919,98.4,13.03,10.1,ChargePoint,105,Tesla Proprietary,2024,Yes,4.2,16,Bi-Annual
EVST00217,38.361797,-120.971644,"4828 San Francisco St, Station Area",AC Level 2,0.2067,66.7,3.33,30.7,Electrify America,26,CCS,2017,No,2.8,3,Quarterly
EVST00218,35.094839,-122.287599,"3317 San Francisco St, Station Area",DC Fast,0.3693,94.5,11.44,54.3,ChargePoint,104,"CCS, Type 2",2015,No,3.7,11,Monthly
EVST00219,35.492173,140.238316,"463 Tokyo St, Station Area",AC Level 2,0.1606,86.0,8.91,32.5,ChargePoint,26,"CCS, Tesla Proprietary",2020,Yes,4.4,6,Quarterly
EVST00220,30.107452,77.664756,"703 New Delhi St, Station Area",AC Level 2,0.1492,96.4,1.18,49.9,Blink,25,"J1772, Tesla Proprietary, Type 2",2018,No,3.6,14,Annual
EVST00221,39.363736,-122.55671,"8522 San Francisco St, Station Area",AC Level 2,0.1753,95.4,9.19,23.3,Shell Recharge,19,,2014,No,3.8,7,Quarterly
EVST00222,37.214955,138.854067,"570 Tokyo St, Station Area",AC Level 2,0.1839,99.6,4.36,14.4,ChargePoint,30,,2015,Yes,4.3,3,Annual
EVST00223,-33.81043,154.530529,"7826 Sydney St, Station Area",AC Level 2,0.1251,56.6,3.18,44.2,ChargePoint,15,"J1772, Tesla Proprietary, Type 2",2013,Yes,4.1,5,Monthly
EVST00224,50.239832,-0.805726,"9159 London St, Station Area",AC Level 2,0.1477,89.8,8.63,23.9,Electrify America,30,Type 2,2021,No,3.7,15,Monthly
EVST00225,-35.494348,150.210483,"4658 Sydney St, Station Area",AC Level 2,0.0953,90.2,16.71,9.5,EVgo,24,CCS,2024,No,4.1,5,Monthly
EVST00226,52.024307,0.523215,"3121 London St, Station Area",AC Level 1,0.1025,82.2,15.57,18.0,ChargePoint,3,"Tesla Proprietary, Type 2",2022,Yes,4.6,1,Bi-Annual
EVST00227,-33.29988,151.587082,"7762 Sydney St, Station Area",AC Level 1,0.1213,63.9,11.4,7.5,Blink,10,"CCS, CHAdeMO, Type 2",2016,No,4.2,9,Quarterly
EVST00228,50.787597,0.245013,"9821 Paris St, Station Area",DC Fast,0.304,98.3,7.97,48.3,Electrify America,199,"CHAdeMO, J1772",2018,No,,19,Quarterly
EVST00229,50.506569,4.036217,"1205 Paris St, Station Area",AC Level 2,0.0862,60.2,8.56,54.6,Tesla,20,"CCS, J1772, Tesla Proprietary",2012,Yes,3.6,19,Annual
EVST00230,51.309057,-0.269092,"9642 London St, Station Area",AC Level 1,0.0922,75.0,9.24,11.7,Electrify America,5,"CCS, CHAdeMO, Type 2",2016,No,4.0,12,Quarterly
EVST00231,33.809891,137.983903,"9436 Tokyo St, Station Area",DC Fast,0.2548,76.1,5.51,61.0,ChargePoint,72,"CCS, CHAdeMO, Type 2",2012,No,3.3,20,Monthly
EVST00232,28.13524,78.992176,"1426 New Delhi St, Station Area",AC Level 1,0.0667,58.1,8.5,7.1,EVgo,12,"CCS, Tesla Proprietary, Type 2",2021,Yes,4.5,6,Bi-Annual
EVST00233,38.100747,-121.480887,"548 San Francisco St, Station Area",AC Level 2,0.1688,86.1,1.04,32.4,Electrify America,17,"CCS, Tesla Proprietary, Type 2",2023,Yes,4.3,21,Monthly
EVST00234,-34.171925,149.312487,"7148 Sydney St, Station Area",DC Fast,0.3127,54.4,13.68,48.9,Blink,87,"J1772, Type 2",2014,Yes,,1,Quarterly
EVST00235,34.809359,142.316074,"777 Tokyo St, Station Area",DC Fast,0.2756,84.7,2.22,41.3,ChargePoint,163,"CCS, CHAdeMO, Type 2",2020,No,2.6,4,Bi-Annual
EVST00236,-33.489473,152.197496,"6007 Sydney St, Station Area",DC Fast,0.2675,92.4,3.98,58.4,EVgo,68,"J1772, Type 2",2019,No,4.7,27,Quarterly
EVST00237,48.100663,2.336906,"648 Paris St, Station Area",AC Level 2,0.1538,67.5,24.32,20.8,Blink,17,Type 2,2017,No,4.4,14,Quarterly
EVST00238,34.734101,142.035628,"6906 Tokyo St, Station Area",DC Fast,0.2795,85.5,7.27,68.5,ChargePoint,200,CHAdeMO,2021,No,3.8,17,Quarterly
EVST00239,51.974579,0.111147,"2317 London St, Station Area",AC Level 1,0.0578,57.8,1.51,16.1,BP Pulse,8,"CCS, J1772, Type 2",2020,Yes,4.1,12,Monthly
EVST00240,48.253611,2.310075,"962 Paris St, Station Area",DC Fast,0.2834,92.3,0.1,70.7,EVgo,131,"CCS, CHAdeMO, Tesla Proprietary",2015,No,3.9,19,Quarterly
EVST00241,38.141057,-123.40985,"667 San Francisco St, Station Area",DC Fast,0.317,97.6,0.99,42.1,Tesla,151,Type 2,2022,No,3.3,22,Quarterly
EVST00242,49.266406,3.224976,"1886 Paris St, Station Area",DC Fast,0.2911,57.6,1.4,45.4,ChargePoint,128,"CHAdeMO, Type 2",2020,No,3.6,23,Monthly
EVST00243,36.065756,-121.704496,"5407 San Francisco St, Station Area",AC Level 2,0.1076,84.6,5.38,38.3,Tesla,22,CCS,2016,No,2.8,8,Monthly
EVST00244,48.134738,2.37422,"767 Paris St, Station Area",AC Level 1,0.0998,75.3,5.79,1.0,Tesla,5,CHAdeMO,2021,No,2.7,19,Quarterly
EVST00245,51.013265,1.16722,"8022 Paris St, Station Area",DC Fast,0.1631,76.6,3.8,46.8,BP Pulse,121,"CHAdeMO, J1772, Tesla Proprietary",2020,No,5.0,23,Quarterly
EVST00246,36.031781,-122.224505,"6041 San Francisco St, Station Area",AC Level 2,0.1366,85.3,4.31,16.2,EVgo,19,"CHAdeMO, J1772, Type 2",2013,No,3.7,12,Quarterly
EVST00247,-37.043782,151.104602,"2973 Sydney St, Station Area",AC Level 2,0.1314,74.4,22.04,4.6,Electrify America,18,Tesla Proprietary,2014,No,3.8,12,Annual
EVST00248,32.883432,137.650089,"9864 Tokyo St, Station Area",DC Fast,0.3074,80.0,8.62,53.0,Blink,202,Type 2,2016,No,3.7,19,Monthly
EVST00249,-33.825135,149.001581,"6585 Sydney St, Station Area",AC Level 2,0.1668,61.5,5.27,34.8,Tesla,26,"CCS, CHAdeMO",2012,Yes,3.6,17,Monthly
EVST00250,37.821276,-121.57167,"6719 San Francisco St, Station Area",AC Level 2,0.1838,68.9,2.55,28.3,BP Pulse,17,"CCS, Type 2",2017,Yes,3.9,8,Bi-Annual
EVST00251,51.330984,-4.030632,"1740 London St, Station Area",AC Level 2,0.1286,93.3,1.39,45.8,Tesla,16,CCS,2018,No,3.8,28,Monthly
EVST00252,37.497485,139.958416,"7107 Tokyo St, Station Area",AC Level 1,0.0917,55.5,1.36,20.7,Electrify America,7,"CHAdeMO, Type 2",2022,No,3.6,17,Annual
EVST00253,47.498148,-0.844925,"5591 London St, Station Area",AC Level 2,0.1559,79.9,8.22,34.9,Shell Recharge,33,Type 2,2014,Yes,4.2,17,Quarterly
EVST00254,52.101301,1.83457,"9844 London St, Station Area",AC Level 1,0.0458,59.2,0.67,1.5,BP Pulse,5,"J1772, Type 2",2019,Yes,4.7,6,Quarterly
EVST00255,51.198757,1.611998,"4780 Paris St, Station Area",DC Fast,0.395,92.3,7.47,42.1,ChargePoint,142,CHAdeMO,2020,No,3.8,20,Monthly
EVST00256,36.083229,-121.430174,"6779 San Francisco St, Station Area",DC Fast,0.2281,79.0,15.22,40.9,ChargePoint,154,CCS,2017,Yes,4.4,27,Quarterly
EVST00257,-34.43851,150.613929,"3411 Sydney St, Station Area",AC Level 2,0.1626,70.2,3.29,47.1,Tesla,21,"CHAdeMO, Tesla Proprietary, Type 2",2023,No,,22,Bi-Annual
EVST00258,36.645562,-122.248778,"402 San Francisco St, Station Area",AC Level 2,0.1617,62.5,50.66,24.2,BP Pulse,20,"Tesla Proprietary, Type 2",2016,Yes,4.5,15,Monthly
EVST00259,50.165881,0.977455,"1279 London St, Station Area",DC Fast,0.3138,71.8,3.24,49.8,EVgo,208,"CHAdeMO, J1772",2017,No,3.6,19,Bi-Annual
EVST00260,48.367207,1.658366,"8669 Paris St, Station Area",DC Fast,0.2753,97.9,3.94,61.7,Blink,173,Type 2,2012,Yes,4.1,7,Bi-Annual
EVST00261,-31.727572,152.704132,"7380 Sydney St, Station Area",DC Fast,0.3414,75.5,36.6,53.9,EVgo,192,"CHAdeMO, J1772, Type 2",2017,No,3.1,2,Bi-Annual
EVST00262,54.26348,-1.618347,"3647 London St, Station Area",AC Level 2,0.1032,73.5,3.74,28.3,ChargePoint,25,"CHAdeMO, J1772",2012,No,2.6,19,Monthly
EVST00263,51.003491,0.314089,"6977 London St, Station Area",DC Fast,0.2967,87.3,4.37,53.4,ChargePoint,195,"CCS, Tesla Proprietary, Type 2",2024,Yes,4.5,6,Bi-Annual
EVST00264,31.47149,78.59296,"44 New Delhi St, Station Area",AC Level 2,0.1331,69.0,11.72,32.9,ChargePoint,30,"CHAdeMO, J1772, Type 2",2015,No,3.3,3,Bi-Annual
EVST00265,28.667265,78.199056,"372 New Delhi St, Station Area",AC Level 2,0.1297,71.4,13.81,12.8,ChargePoint,29,"CHAdeMO, Tesla Proprietary",2022,No,3.1,23,Monthly
EVST00266,51.487137,5.226867,"5072 Paris St, Station Area",DC Fast,0.3214,66.8,10.12,51.8,Electrify America,266,"J1772, Tesla Proprietary, Type 2",2013,No,4.2,13,Bi-Annual
EVST00267,35.536252,138.505141,"6249 Tokyo St, Station Area",AC Level 2,0.1823,57.5,6.34,7.6,Blink,28,Tesla Proprietary,2015,Yes,3.8,25,Monthly
EVST00268,35.872787,137.581576,"9369 Tokyo St, Station Area",AC Level 2,0.1397,85.7,1.71,34.3,ChargePoint,19,"CCS, Type 2",2013,No,2.9,26,Annual
EVST00269,49.404812,0.860697,"7596 Paris St, Station Area",AC Level 2,0.1734,93.7,0.98,15.2,EVgo,26,"CCS, Tesla Proprietary",2016,Yes,2.8,4,Monthly
EVST00270,53.624881,3.342864,"2573 Paris St, Station Area",AC Level 2,0.1515,95.3,0.21,50.6,Blink,26,Tesla Proprietary,2019,No,2.7,23,Monthly
EVST00271,52.784328,0.619084,"8150 London St, Station Area",AC Level 2,0.1232,94.0,7.25,34.9,EVgo,32,CHAdeMO,2017,No,3.6,10,Quarterly
EVST00272,36.714003,-122.266015,"4915 San Francisco St, Station Area",DC Fast,0.2871,72.6,12.11,19.4,Blink,102,"CCS, Tesla Proprietary, Type 2",2019,No,2.6,21,Monthly
EVST00273,39.228397,-124.103836,"8259 San Francisco St, Station Area",AC Level 2,0.141,64.2,6.91,32.0,ChargePoint,25,"CCS, CHAdeMO",2022,Yes,4.3,2,Monthly
EVST00274,28.071151,78.359301,"1738 New Delhi St, Station Area",AC Level 2,0.1291,81.9,0.76,27.2,Electrify America,19,"CCS, CHAdeMO",2012,Yes,4.7,14,Monthly
EVST00275,34.941575,137.813243,"263 Tokyo St, Station Area",DC Fast,0.3214,97.7,1.86,61.7,ChargePoint,176,"CHAdeMO, Tesla Proprietary",2017,Yes,3.9,19,Bi-Annual
EVST00276,37.039102,141.388724,"577 Tokyo St, Station Area",AC Level 2,0.157,86.4,3.46,19.1,ChargePoint,21,Tesla Proprietary,2019,Yes,3.0,13,Monthly
EVST00277,35.722828,143.936458,"9907 Tokyo St, Station Area",DC Fast,0.2205,74.7,0.93,48.9,ChargePoint,174,Type 2,2018,No,4.5,16,Quarterly
EVST00278,-33.450936,151.758977,"806 Sydney St, Station Area",AC Level 2,0.1005,84.4,4.17,23.1,Blink,15,"CCS, Tesla Proprietary, Type 2",2013,No,3.4,1,Quarterly
EVST00279,37.795878,-121.544738,"9392 San Francisco St, Station Area",AC Level 2,0.1627,88.6,9.39,16.6,ChargePoint,26,Type 2,2014,Yes,3.1,1,Quarterly
EVST00280,38.279775,-123.15869,"7269 San Francisco St, Station Area",AC Level 2,0.1255,96.0,16.61,15.8,Blink,23,Type 2,2016,Yes,4.1,18,Quarterly
EVST00281,52.144849,-2.84312,"1461 London St, Station Area",DC Fast,0.3151,88.2,18.9,42.7,Blink,158,"CHAdeMO, J1772, Type 2",2020,No,3.5,13,Monthly
EVST00282,32.77075,138.746221,"8640 Tokyo St, Station Area",AC Level 1,0.0956,71.7,18.05,7.9,ChargePoint,11,"CCS, J1772, Tesla Proprietary",2024,No,2.6,17,Annual
EVST00283,-32.868941,149.569957,"1442 Sydney St, Station Area",DC Fast,0.2365,63.7,0.81,35.3,Shell Recharge,131,Type 2,2016,No,3.1,11,Bi-Annual
EVST00284,34.203171,137.479793,"1433 Tokyo St, Station Area",AC Level 2,0.1077,75.0,22.8,50.0,Blink,24,CHAdeMO,2018,Yes,5.0,1,Annual
EVST00285,33.512751,142.23384,"5755 Tokyo St, Station Area",AC Level 2,0.2002,66.4,8.73,35.3,ChargePoint,23,"CCS, CHAdeMO",2015,Yes,4.0,21,Bi-Annual
EVST00286,28.526283,77.618294,"2883 New Delhi St, Station Area",AC Level 2,0.1605,97.1,27.39,25.1,EVgo,23,"CCS, J1772",2012,Yes,4.3,4,Bi-Annual
EVST00287,37.900872,-121.849869,"2908 San Francisco St, Station Area",AC Level 1,0.0716,75.4,0.78,9.5,ChargePoint,11,CCS,2017,No,3.5,23,Annual
EVST00288,47.816341,1.888666,"1950 Paris St, Station Area",AC Level 2,0.122,73.6,1.29,46.8,Electrify America,22,J1772,2016,No,4.0,1,Quarterly
EVST00289,50.103148,2.092893,"6076 Paris St, Station Area",AC Level 2,0.1347,67.4,34.33,17.2,ChargePoint,19,"CHAdeMO, J1772, Tesla Proprietary",2013,Yes,4.0,27,Annual
EVST00290,33.662937,141.097126,"269 Tokyo St, Station Area",AC Level 2,0.1143,82.0,8.42,41.7,EVgo,31,"Tesla Proprietary, Type 2",2020,Yes,4.5,8,Monthly
EVST00291,-34.479216,151.160794,"2451 Sydney St, Station Area",AC Level 2,0.1765,76.0,11.23,38.9,BP Pulse,20,J1772,2015,No,3.9,26,Monthly
EVST00292,50.630089,0.668241,"5534 London St, Station Area",AC Level 2,0.587690977811943,56.5,13.57,151.22949748190132,ChargePoint,14,"CCS, CHAdeMO, Type 2",2014,Yes,4.0,1,Quarterly
EVST00293,28.544019,76.914994,"4865 New Delhi St, Station Area",AC Level 1,0.1019,93.5,1.01,21.3,ChargePoint,6,"J1772, Tesla Proprietary, Type 2",2017,No,3.4,14,Quarterly
EVST00294,51.925696,-0.641029,"6998 London St, Station Area",AC Level 1,0.072,68.0,2.27,28.3,Tesla,5,"CCS, J1772, Type 2",2024,Yes,4.4,13,Quarterly
EVST00295,47.344761,0.241829,"2162 Paris St, Station Area",AC Level 2,0.1187,71.6,0.1,31.9,BP Pulse,13,"CCS, CHAdeMO",2020,Yes,4.3,5,Quarterly
